step,len_top_returned,mass_k40,mass_k100,mass_k128,p_chosen_in_top
663,128,0.999998595,1.000000893,1.000001118,0.987170994
664,128,1.0000003,1.000001066,1.000001204,0.999963641
665,128,0.999999943,1.000001527,1.000001803,0.999549448
666,128,0.999744061,0.99990414,0.999930418,0.843475106
667,128,0.993535248,0.998325933,0.998850308,0.523347451
668,128,0.991019827,0.996808614,0.997470602,0.413007977
669,128,0.997763241,0.999209507,0.99940115,0.542087197
670,128,0.992368732,0.997549319,0.998226663,0.727384859
671,128,0.995025161,0.997677922,0.998171644,0.767101523
672,128,0.999963281,0.999987168,0.999991398,0.998474061
673,128,0.997693136,0.999193906,0.999378479,0.503846403
674,128,0.999797831,0.999909305,0.999928547,0.996920943
675,128,1.000000469,1.000001995,1.000002263,0.999642611
676,128,0.993118526,0.998132266,0.998607544,0.551839959
677,128,0.999475815,0.99985574,0.999897828,0.391970905
678,128,0.986164417,0.996278819,0.997443572,0.391784674
679,128,0.977384216,0.993136387,0.995107286,0.637513583
680,128,0.996781158,0.999136961,0.999353475,0.341899321
681,128,0.959295914,0.986390858,0.990737615,0.256984044
682,128,0.960331986,0.988261178,0.992111598,0.399881322
683,128,0.979230728,0.990831625,0.992630944,0.538592935
684,128,0.99964809,0.999849043,0.999884415,0.993479729
685,128,0.959470985,0.986431529,0.989896577,0.3366835
686,128,0.999168719,0.999547491,0.999632722,0.972480952
687,128,0.999999944,1.000001199,1.000001479,0.999388576
688,128,0.959105424,0.988618918,0.991761362,0.176438726
689,128,0.999996809,1.000000706,1.000001471,0.999940872
690,128,0.993043139,0.99716793,0.997702138,0.412522246
691,128,0.999983948,0.999994576,0.999996695,0.972036302
692,128,0.993665689,0.997644519,0.998106191,0.697532177
693,128,0.999998507,1.000000753,1.000001207,0.999728978
694,128,1.000000606,1.000000896,1.000000936,0.999993086
695,128,0.99997982,0.999991877,0.99999457,0.994367182
696,128,0.999963229,0.999983617,0.999988263,0.991359234
697,128,1.000000376,1.00000092,1.000000971,0.999924779
698,128,0.999522309,0.999831419,0.999873508,0.49032965
699,128,0.985121673,0.995925517,0.997406527,0.258471643
700,128,0.985569865,0.996168382,0.997268854,0.567469241
701,128,0.99917509,0.999721409,0.999789028,0.307922439
702,128,0.99913863,0.999699659,0.999772512,0.386103602
703,128,0.99033876,0.995970859,0.99679947,0.280618957
704,128,0.998733192,0.999480842,0.999600279,0.38573179
705,128,0.996582182,0.998599764,0.998883988,0.476863692
706,128,0.999924367,0.999965377,0.999974396,0.986533641
707,128,0.999489843,0.999794524,0.999839731,0.920506176
708,128,0.999981646,0.999993544,0.999995909,0.996183693
709,128,1.000000209,1.000000346,1.000000373,0.999988317
710,128,0.999784187,0.999922969,0.999942256,0.746049278
711,128,0.999761074,0.999900449,0.999923132,0.963045418
712,128,1.000000878,1.000001386,1.000001459,0.993923962
713,128,1.000000466,1.000000766,1.000000816,0.99974829
714,128,1.000000473,1.00000148,1.000001654,0.999752462
715,128,1.000000658,1.000000798,1.000000819,0.99998641
716,128,0.999651539,0.999889647,0.99991841,0.627320343
717,128,0.997102535,0.998818165,0.999043684,0.601833522
718,128,0.99998756,0.999996982,0.999998891,0.998765111
719,128,0.999690933,0.999873312,0.999899023,0.708993489
720,128,0.998993062,0.999455421,0.999545571,0.820019001
721,128,0.999994365,0.999999902,1.000000892,0.997752845
722,128,0.998507709,0.999429874,0.999569857,0.831451242
723,128,0.999667907,0.999837734,0.99987066,0.744066001
724,128,0.999999308,1.000001099,1.000001343,0.999678135
725,128,1.000000071,1.000001067,1.000001281,0.999782622
726,128,0.999997813,1.000000771,1.00000132,0.999207079
727,128,1.00000023,1.000000368,1.000000388,0.999985576
728,128,0.999345704,0.999788906,0.999840178,0.588885792
729,128,0.989290137,0.997258234,0.998211443,0.651370234
730,128,0.974221156,0.991835946,0.994041258,0.308589728
731,128,0.99693012,0.999063506,0.999334969,0.692744145
732,128,0.95979646,0.985578738,0.989887099,0.444244811
733,128,0.98255685,0.992384318,0.994162837,0.369762958
734,128,0.999594918,0.999812081,0.99984752,0.985516966
735,128,0.993063409,0.997272999,0.997881185,0.579500202
736,128,0.999861531,0.999938425,0.999954627,0.995967031
737,128,1.000000222,1.000000261,1.000000267,0.99999392
738,128,0.999993497,1.000000248,1.000001154,0.988087714
739,128,1.000000026,1.000000403,1.000000466,0.999964237
740,128,1.000000398,1.000000469,1.000000477,0.999995828
741,128,0.999640231,0.999886607,0.999914927,0.899424616
742,128,0.999694112,0.999869825,0.99990062,0.942406595
743,128,1.00000042,1.000000893,1.000000965,0.999848008
744,128,0.99997504,0.999990842,0.999994159,0.998378158
745,128,0.999998299,1.000000815,1.000001384,0.997187197
746,128,1.000000477,1.000000649,1.000000672,0.999983788
747,128,0.99999689,1.000000603,1.00000115,0.999769986
748,128,1.000000582,1.000001012,1.000001074,0.999950409
749,128,1.000000078,1.000000116,1.000000121,0.999994993
750,128,0.99979953,0.999949063,0.999964255,0.911087516
751,128,0.994351537,0.998876767,0.999171832,0.292486718
752,128,0.983479348,0.995254543,0.996470034,0.445686467
753,128,0.997428452,0.999217903,0.999417441,0.412523328
754,128,0.998456988,0.999282243,0.999417202,0.560643145
755,128,0.999990885,0.99999892,1.000000479,0.999076843
756,128,0.999431381,0.999768548,0.99982145,0.440797707
757,128,0.999996547,1.000000698,1.000001619,0.925992846
758,128,1.000000236,1.000000266,1.000000272,0.999996066
759,128,0.999695511,0.999909347,0.999932018,0.648280153
760,128,0.999863296,0.999951395,0.999964596,0.962022484
761,128,1.000000652,1.000001252,1.000001344,0.999190033
762,128,0.999999056,1.000001232,1.000001638,0.995466828
763,128,0.99999714,1.000000463,1.000001176,0.971943677
764,128,1.000000196,1.00000021,1.000000213,0.999998689
765,128,0.999025661,0.999740047,0.999816594,0.507049681
766,128,0.999104734,0.999752283,0.999827213,0.759738632
767,128,0.99743368,0.99919882,0.99939913,0.658904662
768,128,0.999999716,1.000001245,1.000001526,0.998926699
769,128,0.999903214,0.999961597,0.999971785,0.913621547
770,128,1.000000724,1.000001668,1.000001846,0.999957204
771,128,1.000000064,1.000000106,1.000000111,0.999990582
772,128,0.99989186,0.999961328,0.999972156,0.913929105
773,128,0.999958726,0.999984915,0.999989708,0.994708061
774,128,1.000000461,1.000000779,1.00000083,0.993312418
775,128,1.000000631,1.000000865,1.000000905,0.998726428
776,128,1.000000295,1.000001533,1.000001715,0.99994278
777,128,1.000000245,1.000000349,1.000000365,0.999964714
778,128,0.999880396,0.999961779,0.999974314,0.873175444
779,128,0.997006088,0.999346234,0.999546897,0.5521388
780,128,0.996565325,0.99860444,0.998851912,0.734100944
781,128,0.999978711,0.999991626,0.999994129,0.99690789
782,128,0.999335675,0.999701552,0.999765028,0.441426041
783,128,1.000000928,1.000001368,1.000001455,0.999966502
784,128,1.000000498,1.000000532,1.000000535,0.999990463
785,128,0.999959461,0.999984322,0.999989122,0.995777965
786,128,0.999902252,0.999945434,0.999955798,0.953004838
787,128,1.00000013,1.000000467,1.000000496,0.985670984
788,128,0.998106279,0.999395914,0.999575957,0.456303347
789,128,0.999843269,0.999921236,0.999936685,0.793507342
790,128,1.000000907,1.000001616,1.000001765,0.999981403
791,128,1.0000001,1.000000195,1.000000213,0.999996662
792,128,0.999988312,0.999999079,1.000000402,0.930940209
793,128,1.000000702,1.000000924,1.000000959,0.999873281
794,128,1.000000051,1.000000058,1.000000059,0.999999166
795,128,0.999999739,1.00000103,1.000001153,0.708762474
796,128,1.000000481,1.000000686,1.000000711,0.999887347
797,128,1.000000319,1.000000338,1.000000341,0.999999404
798,128,1.000000272,1.000000531,1.000000565,0.999989986
799,128,1.000000449,1.000000519,1.000000528,0.999990344
800,128,0.9999993,1.000001419,1.000001703,0.999663591
801,128,0.999999922,1.00000093,1.000001104,0.999931574
802,128,1.000000228,1.000000553,1.000000604,0.999940157
803,128,1.000000139,1.000001127,1.000001226,0.998660922
804,128,0.999999175,1.000000912,1.000001224,0.99994874
805,128,0.999982654,0.999993396,0.999996084,0.990406334
806,128,1.000000312,1.000000582,1.000000604,0.999126852
807,128,0.999931312,0.999980935,0.999987241,0.947268666
808,128,0.999941607,0.999970515,0.999976784,0.701340915
809,128,1.00000017,1.00000044,1.000000492,0.999976516
810,128,0.999998295,1.000000879,1.000001118,0.989758253
811,128,1.000000342,1.000000807,1.000000882,0.99992013
812,128,1.000000088,1.0000001,1.000000102,0.999997258
813,128,1.00000018,1.000001037,1.000001139,0.981383621
814,128,0.999970445,0.999988075,0.999991647,0.914937261
815,128,0.99999957,1.000001522,1.000001903,0.99981159
816,128,1.000000199,1.00000032,1.00000034,0.999996305
817,128,0.999993042,0.999999792,1.000000552,0.910704671
818,128,1.000000675,1.000001023,1.000001068,0.999851704
819,128,1.000000423,1.000000493,1.000000502,0.999989271
820,128,0.999998142,1.000000901,1.000001211,0.998217642
821,128,1.000000245,1.000001023,1.000001157,0.999962807
822,128,0.999997829,1.000001157,1.00000191,0.999089122
823,128,0.999999793,1.000000488,1.000000555,0.999714434
824,128,0.999970623,0.999993912,0.999997052,0.964283405
825,128,0.999637036,0.999798156,0.999834314,0.687110241
826,128,1.000000472,1.000000751,1.000000797,0.999967933
827,128,0.99999965,1.000000981,1.000001186,0.999208987
828,128,0.999981169,0.999992944,0.999995654,0.967076123
829,128,1.000000264,1.000000376,1.000000386,0.997381985
830,128,0.999986908,0.999997783,0.999999659,0.99778086
831,128,0.999977975,0.999991204,0.999994262,0.997813463
832,128,0.999999199,1.000000869,1.000001008,0.999744475
833,128,0.997463739,0.999266808,0.999467321,0.653778136
834,128,0.986364096,0.996722144,0.997608149,0.479461325
835,128,0.999957934,0.999984156,0.999988668,0.662974653
836,128,0.998899558,0.999630154,0.999718521,0.938484487
837,128,0.999845768,0.999931333,0.999947743,0.997787237
838,128,1.000000145,1.000000813,1.000000926,0.999819815
839,128,0.998272562,0.999530259,0.99967126,0.650273081
840,128,0.99738927,0.999395168,0.999579553,0.730293876
841,128,0.995863839,0.999008744,0.999259385,0.337101653
842,128,0.99898424,0.999748812,0.999812756,0.662348989
843,128,0.999506139,0.999871297,0.999916339,0.867030618
844,128,0.999709222,0.999926611,0.999948811,0.74826712
845,128,0.999400563,0.999855558,0.999904165,0.938711882
846,128,0.995994652,0.998629667,0.99898596,0.297646075
847,128,0.998723857,0.999512158,0.999636091,0.720638399
848,128,0.999301565,0.999724257,0.999786464,0.904656174
849,128,0.998948384,0.999703377,0.999795877,0.896123708
850,128,0.999541368,0.999759108,0.999804896,0.712447105
851,128,0.999999333,1.000001062,1.000001383,0.99880898
852,128,0.999807446,0.999930789,0.999950976,0.903434097
853,128,0.999999611,1.000001136,1.000001443,0.999473155
854,128,1.000000195,1.000000224,1.000000228,0.999995828
855,128,0.99989893,0.999967652,0.999977814,0.887679337
856,128,0.99999005,0.999997884,0.999999461,0.999059737
857,128,1.000000244,1.000001073,1.000001252,0.991386294
858,128,1.000000395,1.000000681,1.000000728,0.99890101
859,128,0.999999887,1.000001058,1.000001222,0.999912977
860,128,1.000000492,1.000000762,1.000000806,0.999944806
861,128,0.999728451,0.999912118,0.999934031,0.708719068
862,128,0.998781906,0.999437774,0.999545639,0.502511678
863,128,1.000000343,1.000001668,1.000001901,0.999030709
864,128,0.999679405,0.999889331,0.999919765,0.703471949
865,128,0.999998742,1.000000937,1.00000137,0.999904275
866,128,1.000000408,1.000000492,1.000000502,0.999997854
867,128,0.999998955,1.000001455,1.000001996,0.99564594
868,128,0.99999925,1.000001253,1.000001711,0.996630251
869,128,1.000000054,1.000000062,1.000000063,0.999998927
870,128,0.999891239,0.999958153,0.999968026,0.565990331
871,128,0.999227485,0.999609105,0.999679176,0.640023713
872,128,0.999998797,1.000001013,1.000001444,0.999392271
873,128,0.9997884,0.999931265,0.999952127,0.784822284
874,128,0.99999996,1.000001201,1.000001424,0.999923229
875,128,1.000000362,1.000000551,1.000000577,0.999978065
876,128,0.999997629,1.000001365,1.000002157,0.992128014
877,128,0.99999988,1.000001529,1.000001904,0.998320997
878,128,1.000000291,1.000000295,1.000000295,0.999998331
879,128,0.999871892,0.999943906,0.999955685,0.530343117
880,128,0.997642061,0.998776541,0.999006269,0.332185771
881,128,0.99983787,0.999919587,0.999936726,0.920536401
882,128,0.999529286,0.999872643,0.999909452,0.518636165
883,128,0.999994945,1.000000862,1.000001897,0.997222066
884,128,1.000000376,1.000000457,1.000000473,0.999996066
885,128,0.998794609,0.999586067,0.99967921,0.475083802
886,128,0.999942993,0.99998022,0.999986087,0.904208661
887,128,1.000000494,1.000001007,1.000001097,0.999965787
888,128,0.999885144,0.999948801,0.999961735,0.992839337
889,128,0.999999805,1.000001583,1.000002006,0.999898195
890,128,1.000000103,1.000000161,1.000000171,0.999996066
891,128,0.998807469,0.999564507,0.999651242,0.495022383
892,128,0.999987923,0.999996508,0.999998306,0.959312795
893,128,0.999906946,0.9999624,0.999971752,0.885294792
894,128,0.999012088,0.9996853,0.999761079,0.50350701
895,128,0.991060452,0.9976787,0.99839773,0.547200748
896,128,0.990834664,0.997245649,0.997959862,0.774155548
897,128,0.999196477,0.999785578,0.99983709,0.73561626
898,128,0.987946381,0.99671215,0.997744747,0.518018827
899,128,0.996484789,0.998729146,0.999008746,0.42788034
900,128,0.99672297,0.998748543,0.999018378,0.593716277
901,128,0.999997252,1.000000975,1.000001643,0.999816716
902,128,0.998423337,0.999441527,0.999571249,0.641577071
903,128,0.999636016,0.999809639,0.999844929,0.965247928
904,128,1.00000034,1.000000712,1.000000788,0.999936223
905,128,0.995131637,0.998695128,0.999021364,0.425198045
906,128,0.999999576,1.000001377,1.000001735,0.999982119
907,128,0.999219236,0.999677682,0.99974843,0.584689373
908,128,0.999994113,0.999999903,1.000000789,0.995633185
909,128,0.999657183,0.999881403,0.99991211,0.746035694
910,128,1.000000656,1.00000153,1.000001713,0.999916196
911,128,1.00000021,1.000000235,1.000000238,0.999995828
912,128,0.999995327,0.999999762,1.000000712,0.992093742
913,128,0.999997268,1.000000928,1.000001773,0.996657729
914,128,1.000000211,1.000000217,1.000000218,0.999995828
915,128,0.999874941,0.999960684,0.999971167,0.45024788
916,128,0.997938677,0.999124474,0.999298935,0.573085183
917,128,0.999043224,0.999615445,0.999707912,0.459887332
918,128,0.999740776,0.999895807,0.999918871,0.990183055
919,128,1.000000297,1.0000014,1.000001619,0.999945521
920,128,0.999229572,0.999711808,0.999775807,0.690375636
921,128,0.999981665,0.99999296,0.999995621,0.999736369
922,128,1.000000635,1.000000786,1.000000815,0.999993443
923,128,0.999421606,0.99980183,0.999846434,0.946006955
924,128,0.999999783,1.000001096,1.000001329,0.99998939
925,128,0.999934032,0.999976309,0.999982951,0.998763323
926,128,1.000000331,1.000000973,1.000001081,0.998541594
927,128,0.999940324,0.999984493,0.99999026,0.910917876
928,128,1.000000318,1.000001254,1.00000142,0.999949574
929,128,1.000000556,1.000000586,1.00000059,0.999997258
930,128,0.999999519,1.000001421,1.000001827,0.997482717
931,128,0.999998741,1.000000782,1.000001194,0.997459352
932,128,1.0000001,1.000000108,1.000000109,0.999981523
933,128,0.999916973,0.999970842,0.9999792,0.497460992
934,128,0.999856908,0.999940765,0.999956351,0.98729986
935,128,1.000000143,1.000001298,1.000001508,0.99606365
936,128,0.999992079,0.999999218,1.000000429,0.9936831
937,128,1.000000671,1.000001814,1.000002069,0.9998945
938,128,1.000000368,1.000000443,1.000000453,0.999992609
939,128,0.999975691,0.999994056,0.999997252,0.978388131
940,128,0.999998971,1.000001169,1.000001606,0.999903679
941,128,1.000000491,1.000000666,1.000000694,0.999925852
942,128,1.000000545,1.000001049,1.000001136,0.99896729
943,128,0.999998653,1.000000813,1.000001147,0.999779522
944,128,1.000000633,1.000000866,1.000000891,0.999821246
945,128,0.999896647,0.999968105,0.999978386,0.856883169
946,128,0.986912282,0.997513538,0.998275483,0.340632402
947,128,0.996113374,0.998293396,0.99865392,0.669115069
948,128,0.999998605,1.000001228,1.00000178,0.99965024
949,128,0.999957666,0.99998527,0.999990666,0.981008173
950,128,1.00000003,1.000000784,1.00000093,0.999960661
951,128,1.00000046,1.000000515,1.000000521,0.999997854
952,128,0.999995347,1.000000112,1.000000691,0.987405002
953,128,1.000000322,1.000000946,1.000001057,0.999901533
954,128,1.000000443,1.000000635,1.000000655,0.999990582
955,128,0.999860775,0.999942621,0.999955242,0.94009185
956,128,0.999990209,0.999997971,0.999999611,0.999207914
957,128,1.000000437,1.000000567,1.000000581,0.999988317
958,128,0.999989356,0.999997613,0.999999282,0.998499155
959,128,1.000000531,1.000001686,1.000001931,0.997577846
960,128,1.000000571,1.000000716,1.000000744,0.999969006
961,128,0.999999354,1.000001154,1.000001377,0.999916673
962,128,1.000000648,1.000000894,1.00000093,0.999962211
963,128,1.000000372,1.000000716,1.000000742,0.99985075
964,128,0.998426879,0.999532116,0.999654889,0.545537661
965,128,0.986577857,0.996736994,0.9976762,0.30638627
966,128,0.97900566,0.993586731,0.995419518,0.571224452
967,128,0.997521565,0.999314487,0.999477649,0.466515911
968,128,0.936725753,0.98265071,0.987863677,0.483341216
969,128,0.974791727,0.989929281,0.992236291,0.330048908
970,128,0.990556946,0.996631091,0.99742002,0.550819206
971,128,0.999949651,0.999987028,0.999991943,0.738752181
972,128,0.997285369,0.999226353,0.999441576,0.431290973
973,128,0.999646127,0.999912508,0.999938398,0.88603604
974,128,0.999980575,0.999992339,0.999995045,0.991529226
975,128,0.999986754,0.99999772,0.999999649,0.9938066
976,128,0.997871925,0.999299644,0.999450516,0.588984503
977,128,0.999555719,0.999821442,0.999855978,0.706807559
978,128,0.999978945,0.999996969,0.999999085,0.817794799
979,128,1.000000661,1.000000977,1.000001032,0.999988675
980,128,1.000000402,1.000000449,1.000000453,0.999994993
981,128,0.999874995,0.999955564,0.999967823,0.974619807
982,128,0.999987821,0.999997642,0.999999446,0.997778237
983,128,1.000000423,1.000000497,1.000000512,0.99999392
984,128,0.999993157,0.999999726,1.000000569,0.985063553
985,128,1.000000427,1.000000448,1.00000045,0.999998808
986,128,1.000000184,1.000001438,1.000001608,0.99994266
987,128,0.999999372,1.000000961,1.00000125,0.995655537
988,128,1.000000413,1.00000053,1.000000547,0.999998093
989,128,0.999998863,1.000000835,1.000001117,0.988129973
990,128,1.000000444,1.00000071,1.000000757,0.999990582
991,128,0.99982711,0.999936273,0.99995203,0.613887319
992,128,0.983181275,0.995805576,0.997126826,0.299113391
993,128,0.998346556,0.999271369,0.999414459,0.562002956
994,128,0.999531794,0.999776319,0.999817825,0.978667319